id;entity_type;entity_id;payload;status;retry_count;created_at_utc;last_attempt_utc
985;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770796440813_28.569098_77.325263;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690975,"longitude":77.325263,"accuracy":11.47599983215332,"speed":0.5910751223564148,"timestamp_utc":"2026-02-11T07:54:00.813913Z"};FAILED;1;2026-02-11T07:54:00.822939Z;
986;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770796470818_28.569115_77.325257;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691153,"longitude":77.3252571,"accuracy":18.45599937438965,"speed":0.5243716239929199,"timestamp_utc":"2026-02-11T07:54:30.818020Z"};FAILED;1;2026-02-11T07:54:30.826940Z;
987;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770796530841_28.569110_77.325266;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691097,"longitude":77.3252663,"accuracy":15.251999855041504,"speed":0.5216617584228516,"timestamp_utc":"2026-02-11T07:55:30.841649Z"};FAILED;1;2026-02-11T07:55:30.846923Z;
988;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770796690784_28.569115_77.325179;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691153,"longitude":77.3251786,"accuracy":15.307000160217285,"speed":0.667245626449585,"timestamp_utc":"2026-02-11T07:58:10.784861Z"};FAILED;1;2026-02-11T07:58:10.792308Z;
989;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770796830772_28.569122_77.325193;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691225,"longitude":77.3251927,"accuracy":13.039999961853027,"speed":0.5936607122421265,"timestamp_utc":"2026-02-11T08:00:30.772314Z"};FAILED;1;2026-02-11T08:00:30.780432Z;
990;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770796840803_28.569103_77.325255;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569103,"longitude":77.3252553,"accuracy":25.679000854492188,"speed":0.6329773664474487,"timestamp_utc":"2026-02-11T08:00:40.803192Z"};FAILED;1;2026-02-11T08:00:40.817067Z;
991;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797450807_28.569082_77.325254;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690817,"longitude":77.3252543,"accuracy":17.718000411987305,"speed":0.5191890597343445,"timestamp_utc":"2026-02-11T08:10:50.807381Z"};FAILED;1;2026-02-11T08:10:50.817214Z;
992;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797470767_28.569092_77.325190;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690917,"longitude":77.3251899,"accuracy":15.138999938964844,"speed":0.6571994423866272,"timestamp_utc":"2026-02-11T08:11:10.767564Z"};FAILED;1;2026-02-11T08:11:10.776485Z;
993;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797520830_28.569094_77.325249;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690943,"longitude":77.3252485,"accuracy":15.20199966430664,"speed":0.538296103477478,"timestamp_utc":"2026-02-11T08:12:00.830548Z"};FAILED;1;2026-02-11T08:12:00.838199Z;
994;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797680781_28.569135_77.325222;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691347,"longitude":77.3252225,"accuracy":15.586999893188477,"speed":0.6785779595375061,"timestamp_utc":"2026-02-11T08:14:40.781155Z"};FAILED;1;2026-02-11T08:14:40.790588Z;
995;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797690808_28.569087_77.325242;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690865,"longitude":77.3252417,"accuracy":20.013999938964844,"speed":0.553966760635376,"timestamp_utc":"2026-02-11T08:14:50.808150Z"};FAILED;1;2026-02-11T08:14:50.816807Z;
996;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797910804_28.569122_77.325195;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691216,"longitude":77.325195,"accuracy":28.632999420166016,"speed":0.5083443522453308,"timestamp_utc":"2026-02-11T08:18:30.804266Z"};FAILED;1;2026-02-11T08:18:30.817104Z;
997;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797920824_28.569086_77.325230;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690861,"longitude":77.3252302,"accuracy":18.597999572753906,"speed":0.5025606155395508,"timestamp_utc":"2026-02-11T08:18:40.824822Z"};FAILED;1;2026-02-11T08:18:40.833042Z;
998;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797930831_28.569127_77.325199;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691273,"longitude":77.3251988,"accuracy":14.467000007629395,"speed":0.5364035964012146,"timestamp_utc":"2026-02-11T08:18:50.831761Z"};FAILED;1;2026-02-11T08:18:50.839446Z;
999;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770797950831_28.569104_77.325184;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691035,"longitude":77.3251841,"accuracy":15.109000205993652,"speed":0.6347301602363586,"timestamp_utc":"2026-02-11T08:19:10.831953Z"};FAILED;1;2026-02-11T08:19:10.839235Z;
1000;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798100835_28.569103_77.325199;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691034,"longitude":77.3251995,"accuracy":18.683000564575195,"speed":0.5311978459358215,"timestamp_utc":"2026-02-11T08:21:40.835585Z"};FAILED;1;2026-02-11T08:21:40.844373Z;
1001;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798120819_28.569118_77.325189;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691177,"longitude":77.3251887,"accuracy":15.097000122070312,"speed":0.5121803283691406,"timestamp_utc":"2026-02-11T08:22:00.819147Z"};FAILED;1;2026-02-11T08:22:00.825873Z;
1002;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798200784_28.569109_77.325216;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691091,"longitude":77.3252165,"accuracy":26.240999221801758,"speed":0.5914174318313599,"timestamp_utc":"2026-02-11T08:23:20.784368Z"};FAILED;1;2026-02-11T08:23:20.794889Z;
1003;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798340764_28.569105_77.325252;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691053,"longitude":77.3252524,"accuracy":23.95199966430664,"speed":0.5525642037391663,"timestamp_utc":"2026-02-11T08:25:40.764507Z"};FAILED;1;2026-02-11T08:25:40.776812Z;
1004;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798380806_28.569105_77.325245;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691055,"longitude":77.325245,"accuracy":14.295999526977539,"speed":0.8464327454566956,"timestamp_utc":"2026-02-11T08:26:20.806482Z"};FAILED;1;2026-02-11T08:26:20.814097Z;
1005;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798400770_28.569107_77.325239;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691067,"longitude":77.3252391,"accuracy":14.163000106811523,"speed":0.8034582138061523,"timestamp_utc":"2026-02-11T08:26:40.770570Z"};FAILED;1;2026-02-11T08:26:40.776802Z;
1006;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798530795_28.569087_77.325243;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690874,"longitude":77.3252431,"accuracy":19.761999130249023,"speed":0.5002826452255249,"timestamp_utc":"2026-02-11T08:28:50.795745Z"};FAILED;1;2026-02-11T08:28:50.807455Z;
1007;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798560818_28.569097_77.325203;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690968,"longitude":77.3252028,"accuracy":22.41699981689453,"speed":0.5062448978424072,"timestamp_utc":"2026-02-11T08:29:20.818022Z"};FAILED;1;2026-02-11T08:29:20.828108Z;
1008;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798770750_28.569080_77.325174;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690796,"longitude":77.3251735,"accuracy":26.19300079345703,"speed":0.9399681091308594,"timestamp_utc":"2026-02-11T08:32:50.750339Z"};FAILED;1;2026-02-11T08:32:50.760004Z;
1009;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798780782_28.569122_77.325218;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691222,"longitude":77.3252179,"accuracy":12.875,"speed":0.6151183843612671,"timestamp_utc":"2026-02-11T08:33:00.782559Z"};FAILED;1;2026-02-11T08:33:00.790867Z;
1010;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798820817_28.569087_77.325198;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690871,"longitude":77.3251975,"accuracy":13.795999526977539,"speed":0.5382173657417297,"timestamp_utc":"2026-02-11T08:33:40.817232Z"};FAILED;1;2026-02-11T08:33:40.828685Z;
1011;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798870791_28.569105_77.325171;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691055,"longitude":77.3251714,"accuracy":15.163999557495117,"speed":0.6581951379776001,"timestamp_utc":"2026-02-11T08:34:30.791665Z"};FAILED;1;2026-02-11T08:34:30.799287Z;
1012;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798950770_28.569090_77.325256;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690897,"longitude":77.3252558,"accuracy":14.256999969482422,"speed":0.544323205947876,"timestamp_utc":"2026-02-11T08:35:50.770496Z"};FAILED;1;2026-02-11T08:35:50.779718Z;
1013;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798960808_28.569117_77.325209;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691171,"longitude":77.3252088,"accuracy":29.445999145507812,"speed":0.5389664173126221,"timestamp_utc":"2026-02-11T08:36:00.808132Z"};FAILED;1;2026-02-11T08:36:00.813793Z;
1014;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770798980769_28.569092_77.325264;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690922,"longitude":77.3252639,"accuracy":16.013999938964844,"speed":0.519075870513916,"timestamp_utc":"2026-02-11T08:36:20.769982Z"};FAILED;1;2026-02-11T08:36:20.778169Z;
1015;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799040773_28.569102_77.325191;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569102,"longitude":77.3251909,"accuracy":28.051000595092773,"speed":0.6552033424377441,"timestamp_utc":"2026-02-11T08:37:20.773962Z"};FAILED;1;2026-02-11T08:37:20.786332Z;
1016;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799070808_28.569111_77.325169;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691111,"longitude":77.3251685,"accuracy":14.567999839782715,"speed":0.5239977240562439,"timestamp_utc":"2026-02-11T08:37:50.808615Z"};FAILED;1;2026-02-11T08:37:50.818111Z;
1017;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799080822_28.569079_77.325241;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569079,"longitude":77.325241,"accuracy":17.58300018310547,"speed":0.7758015990257263,"timestamp_utc":"2026-02-11T08:38:00.822479Z"};FAILED;1;2026-02-11T08:38:00.831003Z;
1018;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799100776_28.569036_77.325198;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690362,"longitude":77.3251977,"accuracy":25.37299919128418,"speed":0.7970152497291565,"timestamp_utc":"2026-02-11T08:38:20.776334Z"};FAILED;1;2026-02-11T08:38:20.785296Z;
1019;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799110818_28.569079_77.325243;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690786,"longitude":77.3252427,"accuracy":11.48799991607666,"speed":0.6252371668815613,"timestamp_utc":"2026-02-11T08:38:30.818780Z"};FAILED;1;2026-02-11T08:38:30.827393Z;
1020;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799130779_28.569096_77.325251;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690958,"longitude":77.3252509,"accuracy":20.26099967956543,"speed":0.6980130076408386,"timestamp_utc":"2026-02-11T08:38:50.779619Z"};FAILED;1;2026-02-11T08:38:50.789984Z;
1021;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799190796_28.569114_77.325222;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691144,"longitude":77.3252217,"accuracy":11.47599983215332,"speed":0.5068819522857666,"timestamp_utc":"2026-02-11T08:39:50.796420Z"};FAILED;1;2026-02-11T08:39:50.807773Z;
1022;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799210763_28.569107_77.325183;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691073,"longitude":77.3251833,"accuracy":32.608001708984375,"speed":0.5447158217430115,"timestamp_utc":"2026-02-11T08:40:10.763973Z"};FAILED;1;2026-02-11T08:40:10.775461Z;
1023;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799220797_28.569104_77.325240;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569104,"longitude":77.3252403,"accuracy":22.32200050354004,"speed":0.5352612733840942,"timestamp_utc":"2026-02-11T08:40:20.797546Z"};FAILED;1;2026-02-11T08:40:20.805571Z;
1024;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799270771_28.569063_77.325204;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690631,"longitude":77.3252042,"accuracy":11.47599983215332,"speed":0.5234216451644897,"timestamp_utc":"2026-02-11T08:41:10.771678Z"};FAILED;1;2026-02-11T08:41:10.779679Z;
1025;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799280800_28.569106_77.325181;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691061,"longitude":77.3251805,"accuracy":27.584999084472656,"speed":0.519693911075592,"timestamp_utc":"2026-02-11T08:41:20.800842Z"};FAILED;1;2026-02-11T08:41:20.812041Z;
1026;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799300771_28.569100_77.325232;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691001,"longitude":77.3252317,"accuracy":11.517999649047852,"speed":0.5537720918655396,"timestamp_utc":"2026-02-11T08:41:40.771700Z"};FAILED;1;2026-02-11T08:41:40.779738Z;
1027;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799340815_28.569109_77.325250;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691088,"longitude":77.3252496,"accuracy":14.128999710083008,"speed":0.5101109743118286,"timestamp_utc":"2026-02-11T08:42:20.815781Z"};FAILED;1;2026-02-11T08:42:20.822345Z;
1028;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799390779_28.569139_77.325249;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691389,"longitude":77.3252493,"accuracy":18.434999465942383,"speed":0.6732193827629089,"timestamp_utc":"2026-02-11T08:43:10.779500Z"};FAILED;1;2026-02-11T08:43:10.794253Z;
1029;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799400817_28.569089_77.325231;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690887,"longitude":77.3252305,"accuracy":17.886999130249023,"speed":0.5710026025772095,"timestamp_utc":"2026-02-11T08:43:20.817804Z"};FAILED;1;2026-02-11T08:43:20.831023Z;
1030;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799450782_28.569132_77.325193;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691315,"longitude":77.325193,"accuracy":12.86299991607666,"speed":0.6270532011985779,"timestamp_utc":"2026-02-11T08:44:10.782915Z"};FAILED;1;2026-02-11T08:44:10.791594Z;
1031;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799460829_28.569092_77.325229;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690924,"longitude":77.325229,"accuracy":11.479000091552734,"speed":0.5480014085769653,"timestamp_utc":"2026-02-11T08:44:20.829587Z"};FAILED;1;2026-02-11T08:44:20.838468Z;
1032;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799490819_28.569119_77.325257;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691188,"longitude":77.325257,"accuracy":11.579999923706055,"speed":0.5360544323921204,"timestamp_utc":"2026-02-11T08:44:50.819220Z"};FAILED;1;2026-02-11T08:44:50.826708Z;
1033;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799540795_28.569115_77.325202;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569115,"longitude":77.3252018,"accuracy":16.948999404907227,"speed":0.6642395853996277,"timestamp_utc":"2026-02-11T08:45:40.795249Z"};FAILED;1;2026-02-11T08:45:40.804239Z;
1034;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799560762_28.569089_77.325230;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690887,"longitude":77.3252304,"accuracy":18.55699920654297,"speed":0.5020592212677002,"timestamp_utc":"2026-02-11T08:46:00.762760Z"};FAILED;1;2026-02-11T08:46:00.770256Z;
1035;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799730750_28.569113_77.325195;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691134,"longitude":77.3251953,"accuracy":11.515999794006348,"speed":0.5174779295921326,"timestamp_utc":"2026-02-11T08:48:50.750564Z"};FAILED;1;2026-02-11T08:48:50.757832Z;
1036;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799750813_28.569118_77.325176;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691183,"longitude":77.3251762,"accuracy":11.489999771118164,"speed":0.6817120909690857,"timestamp_utc":"2026-02-11T08:49:10.813987Z"};FAILED;1;2026-02-11T08:49:10.825262Z;
1037;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799800805_28.569117_77.325222;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691168,"longitude":77.3252225,"accuracy":14.82800006866455,"speed":0.5499277710914612,"timestamp_utc":"2026-02-11T08:50:00.805420Z"};FAILED;1;2026-02-11T08:50:00.811248Z;
1038;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799840838_28.569093_77.325156;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.569093,"longitude":77.325156,"accuracy":20.924999237060547,"speed":0.9181830286979675,"timestamp_utc":"2026-02-11T08:50:40.838284Z"};FAILED;1;2026-02-11T08:50:40.845434Z;
1039;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770799860799_28.569097_77.325245;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690969,"longitude":77.3252446,"accuracy":17.058000564575195,"speed":0.5301361083984375,"timestamp_utc":"2026-02-11T08:51:00.799661Z"};FAILED;1;2026-02-11T08:51:00.810139Z;
1040;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770800030794_28.569097_77.325239;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690968,"longitude":77.3252388,"accuracy":14.394000053405762,"speed":0.5265640020370483,"timestamp_utc":"2026-02-11T08:53:50.794074Z"};FAILED;1;2026-02-11T08:53:50.803919Z;
1041;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770800050796_28.569064_77.325206;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5690645,"longitude":77.3252058,"accuracy":11.470000267028809,"speed":0.6488192081451416,"timestamp_utc":"2026-02-11T08:54:10.796254Z"};FAILED;1;2026-02-11T08:54:10.805149Z;
1042;location;f83aaf96-9bf2-4c0f-95be-d01d48c2924f_1770800200774_28.569106_77.325230;{"event_type":"LOCATION_POINT","tracking_session_id":"f83aaf96-9bf2-4c0f-95be-d01d48c2924f","latitude":28.5691056,"longitude":77.3252295,"accuracy":21.32699966430664,"speed":0.724096953868866,"timestamp_utc":"2026-02-11T08:56:40.774707Z"};FAILED;1;2026-02-11T08:56:40.781811Z;
